NodeID,Zone,Latitude,Longitude,ConnectedTo,Distance,BackupCount,Backup1,Backup2,Backup3,Backup4,Backup5,ActiveUsers,AvgBandwidth
6968,East,12.319102,76.748098,2963,78,3,5635,3914,7907,-1,-1,73,33
6969,West,12.173273,76.700709,1008,78,4,5801,6494,8984,3857,-1,210,7
6970,East,12.079331,76.707754,4529,40,0,-1,-1,-1,-1,-1,143,59
6971,East,12.158836,76.74034,866,16,2,2906,9658,-1,-1,-1,223,3
6972,South,12.238908,76.678345,4008,49,4,3685,4901,581,2532,-1,498,14
6973,North,12.058648,76.653748,9348,67,0,-1,-1,-1,-1,-1,371,81
6974,East,12.166687,76.668386,3073,40,5,9496,3489,337,6930,6730,493,56
6975,South,12.14297,76.587286,6159,7,2,5295,8076,-1,-1,-1,280,25
6976,Central,12.061977,76.657637,4845,25,3,3050,3637,3161,-1,-1,91,77
6977,South,12.072146,76.596658,1219,92,0,-1,-1,-1,-1,-1,334,16
6978,North,12.254587,76.849553,3553,70,3,7721,3132,8980,-1,-1,63,5
6979,West,12.272221,76.78475,9159,77,4,1541,9361,6601,9043,-1,446,58
6980,North,12.258075,76.674894,6317,56,4,8307,4888,3275,3215,-1,95,56
6981,East,12.059744,76.712878,3688,69,0,-1,-1,-1,-1,-1,389,24
6982,West,12.092081,76.638023,730,14,2,892,5897,-1,-1,-1,206,26
6983,Central,12.119063,76.662981,8465,77,4,4345,7838,4017,8441,-1,498,37
6984,South,12.227762,76.794742,7981,23,2,8474,207,-1,-1,-1,96,44
6985,South,12.249846,76.660616,4609,74,3,2503,290,577,-1,-1,154,24
6986,South,12.060588,76.553273,9966,18,3,8780,6531,991,-1,-1,482,15
6987,West,12.118735,76.656455,5967,47,2,808,5662,-1,-1,-1,98,81
6988,Central,12.077593,76.761218,7642,87,3,1502,4929,2608,-1,-1,247,54
6989,South,12.138755,76.617982,8101,62,5,50,4213,1471,1422,260,306,6
6990,North,12.239504,76.603603,6439,36,4,1689,3324,5269,9650,-1,294,34
6991,Central,12.227792,76.833189,4356,18,2,2458,8055,-1,-1,-1,223,96
6992,South,12.077068,76.6965,9571,9,0,-1,-1,-1,-1,-1,235,100
6993,South,12.182537,76.847438,6718,45,3,3669,3413,8137,-1,-1,151,33
6994,South,12.304441,76.714003,9959,10,4,991,413,507,401,-1,136,33
6995,South,12.056655,76.787041,2171,58,3,6152,460,6375,-1,-1,253,18
6996,East,12.250941,76.661136,7714,70,3,4847,4887,1821,-1,-1,99,17
6997,Central,12.143192,76.636111,1531,62,5,2874,7967,4153,2433,1274,413,80
6998,East,12.06649,76.772481,4706,61,4,9229,1413,3319,7086,-1,295,15
6999,West,12.071028,76.675264,4826,98,4,8252,9284,9818,1234,-1,374,20
7000,West,12.311911,76.756986,2079,58,4,5055,1418,5021,5741,-1,380,45
7001,North,12.22716,76.621775,3457,26,0,-1,-1,-1,-1,-1,358,67
7002,West,12.063932,76.806466,8420,21,5,4488,2784,9706,8956,5902,433,20
7003,West,12.067849,76.734509,3790,36,2,5010,6387,-1,-1,-1,500,27
7004,East,12.164882,76.694286,9326,56,2,9300,1986,-1,-1,-1,177,13
7005,North,12.054339,76.834689,6100,17,1,1212,-1,-1,-1,-1,492,81
7006,Central,12.077985,76.814964,9582,46,4,8725,1183,2686,3201,-1,267,94
7007,Central,12.208034,76.665261,8326,85,4,2835,3804,2427,3885,-1,240,13
7008,North,12.12392,76.725699,2704,23,2,4333,9426,-1,-1,-1,399,37
7009,East,12.184876,76.61271,7694,52,4,1682,916,1419,3515,-1,475,21
7010,East,12.190947,76.804854,3080,8,4,1620,4792,1290,4544,-1,142,29
7011,West,12.157429,76.834998,5625,88,2,6129,2006,-1,-1,-1,276,98
7012,South,12.277303,76.608135,1100,53,2,4296,8319,-1,-1,-1,283,51
7013,East,12.184614,76.577111,6087,95,4,1205,6892,6405,5786,-1,221,82
7014,North,12.287205,76.593515,9137,50,2,2525,1254,-1,-1,-1,443,28
7015,West,12.065895,76.584119,1524,39,3,2623,2843,2056,-1,-1,360,89
7016,East,12.149191,76.833879,9244,52,5,5199,1332,6298,4621,4761,499,13
7017,Central,12.248546,76.78455,4392,2,0,-1,-1,-1,-1,-1,315,42
7018,South,12.205318,76.792431,222,86,5,9918,4476,2613,311,7638,439,79
7019,West,12.257968,76.758818,9686,5,5,7586,9683,8879,9692,6978,218,95
7020,Central,12.258628,76.617848,1725,72,3,361,8575,7524,-1,-1,315,95
7021,North,12.150048,76.822486,9577,88,0,-1,-1,-1,-1,-1,266,63
7022,North,12.177082,76.646165,7735,7,5,9425,8617,7047,7051,8065,465,70
7023,Central,12.148957,76.769442,9018,23,0,-1,-1,-1,-1,-1,153,72
7024,East,12.093786,76.704765,7669,79,2,988,1081,-1,-1,-1,495,44
7025,East,12.330074,76.575016,6024,3,3,8424,9587,9135,-1,-1,224,12
7026,North,12.212965,76.742308,1318,49,5,8031,8766,8026,3271,4453,311,8
7027,Central,12.282402,76.58502,4135,79,3,6739,7418,6135,-1,-1,284,85
7028,North,12.258748,76.664193,5184,38,0,-1,-1,-1,-1,-1,121,25
7029,North,12.346321,76.842073,4705,24,5,6307,9178,3217,6268,9630,366,45
7030,West,12.078527,76.61596,5786,60,0,-1,-1,-1,-1,-1,73,14
7031,West,12.214104,76.637683,1076,81,1,2758,-1,-1,-1,-1,424,35
7032,North,12.102244,76.705752,7292,69,4,3098,724,3326,8802,-1,109,38
7033,West,12.167739,76.797324,4504,1,4,6490,3014,6922,2362,-1,338,21
7034,South,12.154863,76.834772,5848,26,3,6976,2754,1946,-1,-1,488,1
7035,Central,12.214929,76.657901,2969,92,3,2120,7199,2225,-1,-1,458,6
7036,West,12.16907,76.660581,4492,75,5,244,5960,9459,8155,3504,58,31
7037,West,12.147095,76.622525,4184,48,5,995,8300,8462,3338,65,417,52
7038,Central,12.296143,76.719101,8459,16,3,845,4559,9485,-1,-1,402,54
7039,West,12.094689,76.639569,7306,93,4,1381,9573,1151,7029,-1,495,28
7040,West,12.258134,76.706908,479,5,2,7330,2394,-1,-1,-1,50,22
7041,Central,12.331168,76.717005,2764,28,4,7253,9216,7998,44,-1,442,72
7042,West,12.192827,76.80849,5177,86,1,4917,-1,-1,-1,-1,401,23
7043,East,12.135093,76.576181,2069,80,4,3557,2337,1550,354,-1,159,52
7044,West,12.245939,76.629206,577,5,4,3020,5581,4317,2408,-1,304,4
7045,Central,12.204478,76.582358,8422,16,4,993,3885,4563,3081,-1,65,59
7046,North,12.14053,76.712369,9023,83,1,686,-1,-1,-1,-1,219,96
7047,East,12.15358,76.786953,9000,17,3,5867,9814,8922,-1,-1,464,91
7048,West,12.205533,76.849779,1586,77,3,4589,8294,9037,-1,-1,398,90
7049,East,12.174889,76.681803,8958,20,1,3112,-1,-1,-1,-1,137,69
7050,West,12.341144,76.62619,5483,2,2,6677,4565,-1,-1,-1,286,12
7051,West,12.137811,76.666053,8916,70,2,875,6672,-1,-1,-1,272,11
7052,South,12.130967,76.557649,1149,56,5,619,1646,2571,4431,1879,476,71
7053,North,12.080369,76.672832,7476,51,1,1658,-1,-1,-1,-1,61,75
7054,West,12.233125,76.823841,2670,53,5,2967,1513,6171,9191,4444,290,24
7055,North,12.096942,76.663904,1137,40,0,-1,-1,-1,-1,-1,462,5
7056,Central,12.089237,76.627059,2982,75,2,4867,69,-1,-1,-1,390,45
7057,West,12.307555,76.760591,4675,19,4,6452,2021,8053,2832,-1,442,36
7058,West,12.322233,76.591252,8062,87,1,1118,-1,-1,-1,-1,318,72
7059,Central,12.197244,76.680234,779,40,2,6378,2328,-1,-1,-1,58,27
7060,West,12.134496,76.636406,5797,61,0,-1,-1,-1,-1,-1,345,80
7061,North,12.250098,76.753925,3276,37,5,2427,1212,4165,2368,1499,100,36
7062,North,12.189066,76.71749,1271,30,3,6232,5118,9789,-1,-1,117,76
7063,North,12.198384,76.607497,3632,73,2,2833,7574,-1,-1,-1,108,96
7064,South,12.268163,76.592893,8019,8,3,4871,9320,2190,-1,-1,115,17
7065,East,12.258567,76.789511,1593,54,5,4764,812,463,4590,8208,411,74
7066,East,12.29673,76.629082,4359,29,5,4601,5959,7027,5042,6688,252,28
7067,Central,12.194327,76.794151,688,12,1,731,-1,-1,-1,-1,247,27
7068,South,12.15616,76.834604,5844,82,4,7819,4475,9791,7660,-1,211,52
7069,West,12.156797,76.634095,6915,64,3,6500,7228,4187,-1,-1,344,92
7070,North,12.115922,76.760786,1690,51,4,4560,198,3481,2720,-1,204,100
7071,South,12.098422,76.676968,4191,96,2,3270,2224,-1,-1,-1,496,87
7072,East,12.266438,76.63607,2182,16,2,6538,1557,-1,-1,-1,56,3
7073,East,12.221658,76.607495,702,7,2,8228,1642,-1,-1,-1,441,80
7074,Central,12.107571,76.659717,4797,52,4,939,5286,9754,1402,-1,324,30
7075,West,12.173821,76.611352,7492,74,0,-1,-1,-1,-1,-1,68,42
7076,West,12.347149,76.61499,4186,12,0,-1,-1,-1,-1,-1,327,7
7077,West,12.157377,76.840564,9672,43,0,-1,-1,-1,-1,-1,386,28
7078,East,12.131716,76.838702,1839,27,3,4509,612,2060,-1,-1,421,90
7079,Central,12.317009,76.602578,2445,89,0,-1,-1,-1,-1,-1,390,87
7080,Central,12.149783,76.646395,3132,13,1,1585,-1,-1,-1,-1,234,44
7081,Central,12.157036,76.734265,6035,74,1,4390,-1,-1,-1,-1,85,78
7082,West,12.083363,76.667427,5286,28,3,754,1934,8943,-1,-1,94,14
7083,West,12.280141,76.611388,8977,6,5,4077,2476,5818,3294,8803,152,51
7084,North,12.312924,76.630255,1984,61,4,2556,1156,6855,5536,-1,87,40
7085,Central,12.086197,76.56896,4821,53,4,8169,2912,6215,1892,-1,110,64
7086,South,12.193464,76.601902,6142,27,4,4217,5735,681,3344,-1,235,42
7087,Central,12.229654,76.828081,3664,12,1,1757,-1,-1,-1,-1,127,16
7088,South,12.290995,76.792558,1220,93,1,5084,-1,-1,-1,-1,151,33
7089,West,12.163872,76.666468,9906,15,1,6179,-1,-1,-1,-1,141,11
7090,East,12.118098,76.632795,4224,2,3,36,1259,4774,-1,-1,264,94
7091,North,12.258665,76.552806,9063,36,4,9140,4610,4223,7401,-1,240,29
7092,Central,12.110027,76.822257,456,62,2,8449,1786,-1,-1,-1,153,88
7093,South,12.160841,76.613334,4006,55,4,4510,1032,7259,5736,-1,106,65
7094,North,12.252091,76.684508,5731,50,2,8770,2325,-1,-1,-1,222,42
7095,East,12.203198,76.621628,6976,72,5,6155,1445,2308,3255,5576,442,67
7096,West,12.232933,76.826753,74,62,1,686,-1,-1,-1,-1,409,95
7097,Central,12.068551,76.809718,9267,33,5,8664,5140,6330,4068,6336,268,52
7098,West,12.108133,76.823827,3501,97,4,6625,2924,8504,6496,-1,176,27
7099,Central,12.223206,76.650208,8018,3,0,-1,-1,-1,-1,-1,392,11
7100,South,12.075052,76.609057,5875,78,5,3126,3724,9339,4252,2640,277,22
7101,Central,12.297992,76.78167,8726,66,0,-1,-1,-1,-1,-1,443,45
7102,West,12.160385,76.737476,6257,2,2,880,2877,-1,-1,-1,334,85
7103,West,12.134479,76.68809,305,50,2,8895,1288,-1,-1,-1,155,31
7104,East,12.199869,76.84269,2596,80,4,2543,4393,4652,2141,-1,168,42
7105,North,12.171781,76.705112,3527,97,4,4059,9675,3652,6379,-1,63,51
7106,South,12.311652,76.6089,2418,30,4,1796,9823,2249,9589,-1,201,61
7107,Central,12.256233,76.691223,5814,33,2,6875,243,-1,-1,-1,490,25
7108,North,12.24471,76.801664,8888,53,4,6316,5907,9543,2997,-1,293,77
7109,Central,12.313113,76.827839,1867,81,1,9930,-1,-1,-1,-1,378,53
7110,East,12.146645,76.822826,8514,17,3,8117,2046,9272,-1,-1,425,94
7111,East,12.231285,76.835508,1993,80,5,9623,4313,1812,3724,6541,202,40
7112,West,12.191218,76.723534,1955,70,4,4642,5087,710,1904,-1,458,33
7113,West,12.283813,76.550579,2897,26,0,-1,-1,-1,-1,-1,400,76
7114,West,12.08308,76.744762,5781,66,4,2187,8456,4234,4298,-1,425,22
7115,West,12.341865,76.741738,8307,4,2,5916,5340,-1,-1,-1,363,12
7116,South,12.327881,76.810113,9959,73,2,1898,2640,-1,-1,-1,105,82
7117,West,12.320791,76.775535,5051,57,2,6942,3754,-1,-1,-1,250,44
7118,North,12.305688,76.615308,7688,4,2,7515,691,-1,-1,-1,413,21
7119,South,12.309016,76.7791,2671,47,0,-1,-1,-1,-1,-1,242,66
7120,South,12.083289,76.836937,121,29,2,8427,1963,-1,-1,-1,449,31
7121,Central,12.23889,76.683357,5423,11,4,7086,2982,4324,6132,-1,126,34
7122,North,12.159808,76.701927,7633,23,1,5951,-1,-1,-1,-1,354,9
7123,Central,12.346323,76.737371,8477,41,2,2565,2777,-1,-1,-1,357,20
7124,Central,12.181663,76.786013,2982,47,5,9589,9033,4644,5818,9180,464,41
7125,East,12.302616,76.590816,623,42,2,8224,7408,-1,-1,-1,141,74
7126,North,12.105744,76.701191,9227,52,3,3904,4070,5997,-1,-1,396,88
7127,South,12.186785,76.80315,7019,96,1,2394,-1,-1,-1,-1,155,7
7128,North,12.237924,76.68213,9968,95,2,5833,7815,-1,-1,-1,456,56
7129,South,12.089771,76.815164,1956,51,3,2068,1156,5700,-1,-1,403,55
7130,West,12.130985,76.717251,6167,27,3,4631,8050,834,-1,-1,171,83
7131,North,12.113778,76.667952,8462,55,5,883,2088,6323,8378,7454,473,15
7132,West,12.150072,76.700793,325,43,1,1093,-1,-1,-1,-1,322,81
7133,Central,12.171968,76.713859,2989,24,4,8425,7685,6394,2017,-1,278,21
7134,West,12.131796,76.675193,171,32,2,1472,0,-1,-1,-1,440,48
7135,Central,12.332691,76.717102,8653,58,0,-1,-1,-1,-1,-1,480,31
7136,East,12.076624,76.575924,9638,35,5,9269,7289,4227,5549,247,482,3
7137,Central,12.193022,76.678172,4225,7,5,7745,1176,2844,5248,3747,459,37
7138,West,12.081913,76.647457,5383,81,2,2988,4263,-1,-1,-1,372,4
7139,South,12.334286,76.718042,3022,7,0,-1,-1,-1,-1,-1,235,71
7140,North,12.084356,76.827384,8420,84,1,9740,-1,-1,-1,-1,229,25
7141,North,12.072369,76.680083,5296,82,5,2021,5773,2087,2406,3360,184,42
7142,North,12.299463,76.715153,6924,4,5,7868,1228,3552,7999,6281,246,60
7143,North,12.247183,76.718202,1008,50,0,-1,-1,-1,-1,-1,269,7
7144,East,12.265071,76.567974,6877,38,0,-1,-1,-1,-1,-1,231,13
7145,North,12.212118,76.603399,4513,3,5,1593,4815,4594,666,7443,367,3
7146,East,12.110642,76.704847,9259,97,1,5263,-1,-1,-1,-1,165,13
7147,West,12.107045,76.593931,4764,56,0,-1,-1,-1,-1,-1,229,86
7148,East,12.096891,76.637092,1314,9,1,4268,-1,-1,-1,-1,90,38
7149,Central,12.297092,76.581195,6796,94,4,9278,2183,6302,6060,-1,326,90
7150,South,12.148383,76.740813,7728,31,4,3353,6717,8201,8948,-1,215,53
7151,North,12.264761,76.67278,4397,42,3,8367,4486,7193,-1,-1,76,78
7152,South,12.313448,76.735853,8055,73,5,9662,7027,5413,9260,1699,142,81
7153,South,12.228313,76.625869,4206,83,4,4177,3566,81,7584,-1,383,89
7154,Central,12.142681,76.686371,8228,34,2,9766,1015,-1,-1,-1,426,22
7155,South,12.067505,76.794965,7770,15,2,6327,5404,-1,-1,-1,401,5
7156,South,12.216848,76.553928,1229,10,4,4094,7283,6694,1103,-1,66,66
7157,North,12.285527,76.818557,9838,70,0,-1,-1,-1,-1,-1,405,83
7158,South,12.191832,76.566507,1815,6,2,7520,53,-1,-1,-1,310,84
7159,East,12.133147,76.786217,4182,41,1,2197,-1,-1,-1,-1,228,52
7160,West,12.090162,76.841971,1053,73,5,5436,1242,1417,124,9310,189,47
7161,South,12.170603,76.819518,8607,82,1,1160,-1,-1,-1,-1,258,44
7162,East,12.076552,76.791659,2828,88,0,-1,-1,-1,-1,-1,485,1
7163,North,12.209935,76.703715,8537,84,3,6903,4888,1749,-1,-1,207,31
7164,West,12.318967,76.599669,2928,65,2,5340,7038,-1,-1,-1,453,75
7165,South,12.073455,76.77662,9235,30,2,4707,8786,-1,-1,-1,335,10
7166,North,12.26633,76.697675,2344,60,3,1181,9680,9953,-1,-1,419,6
7167,South,12.184262,76.691486,4047,12,0,-1,-1,-1,-1,-1,54,22
7168,East,12.257105,76.60796,7448,85,2,9511,3592,-1,-1,-1,156,43
7169,Central,12.144106,76.758388,5684,86,0,-1,-1,-1,-1,-1,370,38
7170,Central,12.132225,76.749294,8108,34,3,7749,2201,3724,-1,-1,350,59
7171,Central,12.293759,76.830887,8548,69,0,-1,-1,-1,-1,-1,103,68
7172,Central,12.093335,76.776967,769,57,3,526,5311,9468,-1,-1,236,41
7173,Central,12.247484,76.756068,7588,99,0,-1,-1,-1,-1,-1,178,19
7174,East,12.116993,76.681397,7675,53,4,6659,7839,4089,2145,-1,480,48
7175,East,12.226271,76.664628,7960,1,1,8975,-1,-1,-1,-1,374,61
7176,South,12.335859,76.788695,2081,27,4,466,5910,7466,1913,-1,129,15
7177,West,12.305714,76.772043,7141,24,4,6298,6325,8559,2970,-1,294,30
7178,East,12.100733,76.719133,962,84,2,2787,6504,-1,-1,-1,327,42
7179,East,12.137179,76.797167,6606,65,4,9410,5436,8296,9918,-1,361,31
7180,South,12.071095,76.573138,3759,25,5,517,4553,4871,2072,1555,294,78
7181,East,12.348684,76.639895,8716,100,2,6820,4124,-1,-1,-1,495,45
7182,North,12.134964,76.674408,4230,4,2,4770,1581,-1,-1,-1,257,28
7183,North,12.177438,76.748046,6333,99,2,1560,7977,-1,-1,-1,78,7
7184,North,12.116226,76.68219,260,33,3,4354,2048,1913,-1,-1,117,96
7185,North,12.177706,76.812089,6466,3,2,8202,428,-1,-1,-1,405,69
7186,East,12.175634,76.827469,2158,93,4,9527,1585,8157,854,-1,306,65
7187,Central,12.053502,76.793043,4513,20,0,-1,-1,-1,-1,-1,294,43
7188,South,12.055348,76.77652,7285,60,1,2482,-1,-1,-1,-1,244,77
7189,West,12.282457,76.825227,7290,29,2,5162,8553,-1,-1,-1,406,56
7190,North,12.076798,76.647423,586,6,4,6088,9100,5285,4440,-1,344,9
7191,East,12.256934,76.655045,7154,64,4,2761,1810,2342,7227,-1,83,93
7192,Central,12.336505,76.646041,6648,12,3,2008,8408,6864,-1,-1,290,8
7193,Central,12.179092,76.622093,7775,18,0,-1,-1,-1,-1,-1,84,99
7194,West,12.126582,76.745678,5160,34,3,1281,4037,3584,-1,-1,118,86
7195,East,12.216181,76.760288,6685,27,2,9082,1475,-1,-1,-1,166,3
7196,North,12.141111,76.8405,3961,50,1,6094,-1,-1,-1,-1,378,51
7197,Central,12.084522,76.649932,9869,87,1,125,-1,-1,-1,-1,225,72
7198,North,12.330687,76.69989,6224,22,2,54,4599,-1,-1,-1,269,49
7199,North,12.058316,76.569069,7123,88,5,1066,9382,5694,8312,1115,455,49
7200,North,12.20876,76.610811,2433,74,5,8879,7061,5312,3161,7010,247,100
7201,North,12.139682,76.555199,1259,71,0,-1,-1,-1,-1,-1,337,62
7202,Central,12.158926,76.567077,3722,60,2,3322,6304,-1,-1,-1,380,10
7203,South,12.151808,76.635472,6343,13,4,9879,1303,2137,5104,-1,82,42
7204,South,12.070029,76.574217,3934,28,4,7449,3388,281,739,-1,399,50
7205,North,12.288944,76.744965,8284,76,3,9864,5876,7554,-1,-1,166,60
7206,West,12.160249,76.834995,4862,83,0,-1,-1,-1,-1,-1,61,71
7207,Central,12.30721,76.660982,515,62,1,5529,-1,-1,-1,-1,361,35
7208,North,12.107911,76.665578,9574,39,5,1304,3167,3877,382,9719,312,33
7209,East,12.158306,76.764229,2214,48,2,4757,4188,-1,-1,-1,464,17
7210,South,12.202856,76.849426,1164,34,0,-1,-1,-1,-1,-1,170,97
7211,West,12.270924,76.594371,5165,68,3,1778,3853,3458,-1,-1,426,25
7212,South,12.053237,76.67827,3723,14,0,-1,-1,-1,-1,-1,113,86
7213,South,12.197794,76.83258,6888,61,5,886,8382,2955,2043,3461,429,48
7214,South,12.272013,76.595551,1920,10,0,-1,-1,-1,-1,-1,314,75
7215,North,12.333373,76.714782,800,65,3,9580,9338,3494,-1,-1,162,27
7216,North,12.230324,76.796917,3084,67,5,9907,1350,9951,9212,6926,470,3
7217,South,12.055364,76.777441,8358,20,4,9237,6668,8297,1937,-1,329,16
7218,East,12.120866,76.779329,8508,54,1,8885,-1,-1,-1,-1,177,48
7219,Central,12.265349,76.552511,8892,68,3,7962,9715,7137,-1,-1,306,5
7220,West,12.172357,76.698481,843,23,2,4648,6860,-1,-1,-1,183,35
7221,South,12.328422,76.746825,9418,68,5,6251,4453,8425,4478,462,403,93
7222,Central,12.105729,76.78175,479,19,4,662,7939,6105,4188,-1,124,20
7223,East,12.216327,76.715736,1485,39,3,6338,8861,9446,-1,-1,331,100
7224,South,12.297452,76.607068,9941,97,0,-1,-1,-1,-1,-1,221,80
7225,West,12.157125,76.702849,6825,87,4,1747,4475,885,4038,-1,477,35
7226,Central,12.305092,76.816264,4541,42,1,6903,-1,-1,-1,-1,282,73
7227,South,12.245575,76.601707,6825,25,1,4269,-1,-1,-1,-1,226,88
7228,West,12.067462,76.750864,1174,61,2,9717,6189,-1,-1,-1,258,12
7229,East,12.141772,76.677175,6113,67,5,4392,9589,960,8595,9938,460,92
7230,East,12.191178,76.564741,708,50,0,-1,-1,-1,-1,-1,99,33
7231,North,12.331655,76.600026,3507,82,2,9655,6845,-1,-1,-1,55,49
7232,East,12.206306,76.806209,2844,23,4,5934,375,9757,4929,-1,197,28
7233,West,12.055574,76.770493,8750,66,2,8746,6470,-1,-1,-1,418,98
7234,North,12.209938,76.698723,5294,57,5,5180,7228,6597,8573,2129,271,84
7235,South,12.288767,76.729522,194,82,0,-1,-1,-1,-1,-1,309,75
7236,West,12.332928,76.835601,774,29,3,5819,574,7621,-1,-1,289,36
7237,West,12.181276,76.835039,3523,25,2,106,9283,-1,-1,-1,411,88
7238,West,12.066106,76.651389,486,15,5,3268,3384,3189,4767,3724,432,12
7239,West,12.267548,76.842535,7976,90,2,6920,3671,-1,-1,-1,99,65
7240,Central,12.156854,76.773497,331,98,1,6409,-1,-1,-1,-1,113,87
7241,North,12.086704,76.773595,5240,20,3,3400,2772,3408,-1,-1,92,6
7242,West,12.26081,76.787222,5512,61,3,8426,8978,4609,-1,-1,264,19
7243,North,12.161534,76.637114,303,96,5,1436,1479,8494,6873,6431,497,66
7244,South,12.190972,76.669787,4971,6,0,-1,-1,-1,-1,-1,449,66
7245,Central,12.077561,76.719567,7206,93,2,1770,9006,-1,-1,-1,88,65
7246,South,12.188951,76.744019,1691,100,1,1802,-1,-1,-1,-1,352,35
7247,Central,12.10086,76.711503,2297,60,3,3586,4425,3439,-1,-1,457,77
7248,East,12.179649,76.661338,1710,69,5,8661,6584,8804,3226,5199,193,61
7249,South,12.301343,76.635667,7550,15,2,7326,3031,-1,-1,-1,279,34
7250,West,12.228639,76.610628,9831,70,0,-1,-1,-1,-1,-1,276,10
7251,South,12.124331,76.677187,8401,14,5,2375,1760,5432,5809,4429,458,98
7252,South,12.299225,76.68168,9651,88,4,7401,7406,331,4441,-1,397,14
7253,East,12.29963,76.650867,8855,69,3,1372,3548,6468,-1,-1,188,25
7254,South,12.123064,76.719044,535,52,1,2090,-1,-1,-1,-1,308,59
7255,West,12.146197,76.651787,4260,93,4,4685,614,255,4632,-1,126,9
7256,North,12.342958,76.784804,9779,74,3,9677,8516,8487,-1,-1,220,59
7257,West,12.262995,76.570723,9360,52,5,6844,6396,7245,9376,3352,471,75
7258,Central,12.272202,76.698025,8806,87,1,6367,-1,-1,-1,-1,376,92
7259,North,12.310397,76.761227,8092,75,4,9786,680,9289,7977,-1,426,88
7260,Central,12.334162,76.738673,268,64,5,9444,8381,3842,3986,8525,86,2
7261,North,12.321539,76.606771,2134,36,0,-1,-1,-1,-1,-1,309,96
7262,South,12.074522,76.65029,2455,92,5,6201,4272,6475,7893,4684,497,33
7263,East,12.17335,76.815549,2917,19,5,5389,368,5987,4999,6257,288,95
7264,Central,12.309349,76.798951,4717,65,4,188,6133,9471,5426,-1,184,62
7265,East,12.104294,76.558535,8735,73,5,2444,3677,4977,3618,7418,493,13
7266,East,12.309355,76.805238,4657,25,5,8246,8417,985,2011,4029,418,60
7267,South,12.248001,76.732263,8772,71,2,521,9367,-1,-1,-1,256,78
7268,West,12.144955,76.616866,5515,30,5,7625,5158,1787,2880,2474,56,63
7269,South,12.075762,76.806541,9344,87,4,781,5406,6295,90,-1,140,24
7270,South,12.130722,76.745579,3783,22,5,1377,3879,3125,7601,8756,498,3
7271,North,12.166503,76.642637,6700,36,1,9377,-1,-1,-1,-1,470,30
7272,Central,12.336473,76.658621,6000,6,3,9613,3094,2871,-1,-1,449,98
7273,North,12.061382,76.762279,8687,18,5,2096,4911,4380,9707,1985,162,6
7274,West,12.303051,76.550044,6078,41,5,7960,896,4577,1985,9482,146,53
7275,East,12.050545,76.775962,6260,36,0,-1,-1,-1,-1,-1,241,14
7276,North,12.202779,76.604498,4710,15,1,2704,-1,-1,-1,-1,431,94
7277,Central,12.161811,76.573374,2083,32,1,3189,-1,-1,-1,-1,499,95
7278,South,12.266368,76.776066,1983,28,4,9464,2224,8851,5155,-1,478,65
7279,North,12.134937,76.605986,3824,41,0,-1,-1,-1,-1,-1,138,18
7280,North,12.263969,76.784468,1389,51,0,-1,-1,-1,-1,-1,76,89
7281,North,12.229914,76.804138,5561,29,5,2325,1504,1,5384,7854,307,83
7282,East,12.349993,76.787134,8850,12,2,4043,5303,-1,-1,-1,480,16
7283,Central,12.244299,76.756304,2001,80,4,7673,9935,8803,1420,-1,298,53
7284,South,12.056465,76.581832,1680,14,2,4527,3424,-1,-1,-1,424,15
7285,West,12.257258,76.849847,1283,86,2,1797,20,-1,-1,-1,204,87
7286,Central,12.206545,76.794541,6658,34,5,5700,6233,2386,486,419,365,71
7287,South,12.239563,76.761661,3120,56,2,2377,9226,-1,-1,-1,154,79
7288,West,12.089244,76.845853,2068,7,5,5167,6205,5747,6750,7607,366,92
7289,North,12.314106,76.677691,1175,19,3,5090,4440,310,-1,-1,99,30
7290,North,12.154447,76.722957,2139,42,1,4064,-1,-1,-1,-1,382,96
7291,South,12.142849,76.739038,7448,6,3,3238,267,6488,-1,-1,334,55
7292,Central,12.202871,76.839233,7158,15,4,2997,995,2235,2309,-1,328,90
7293,East,12.136674,76.630431,2318,52,0,-1,-1,-1,-1,-1,269,50
7294,Central,12.246975,76.645908,995,13,2,7074,2129,-1,-1,-1,134,44
7295,Central,12.12857,76.584507,292,53,0,-1,-1,-1,-1,-1,198,43
7296,Central,12.213027,76.761943,8999,9,2,7762,583,-1,-1,-1,224,85
7297,West,12.140334,76.78275,1574,62,1,9529,-1,-1,-1,-1,113,22
7298,West,12.219018,76.578568,3994,29,2,5887,3691,-1,-1,-1,148,70
7299,East,12.295445,76.556275,2266,54,4,7433,8275,8353,3231,-1,157,16
7300,North,12.344382,76.60289,818,65,2,2502,709,-1,-1,-1,379,47
7301,West,12.127632,76.734308,159,25,2,4185,848,-1,-1,-1,224,69
7302,East,12.181134,76.770268,5973,11,4,7713,4211,3992,9923,-1,444,45
7303,North,12.125328,76.812681,4928,91,5,9229,2295,286,9714,6095,193,41
7304,East,12.131113,76.730777,2991,97,4,3453,1185,1603,7417,-1,406,74
7305,East,12.328724,76.725101,4421,17,1,8415,-1,-1,-1,-1,171,19
7306,Central,12.240688,76.650516,8207,59,2,2544,7181,-1,-1,-1,357,53
7307,South,12.051054,76.633474,5255,83,2,380,9299,-1,-1,-1,455,39
7308,West,12.209438,76.752193,4670,9,3,3231,8951,9060,-1,-1,475,22
