BinID,Zone,Latitude,Longitude,WasteType,RouteID,NearbyPopulation,SensorStatus
8273,South,12.2428,76.7869,recyclable,7,3678,OK
8274,North,12.2025,76.7445,recyclable,456,2268,OK
8275,South,12.1985,76.7129,other,171,7613,OK
8276,West,12.1646,76.7175,organic,201,3292,OK
8277,North,12.211,76.7465,ewaste,155,5326,OK
8278,East,12.2234,76.7866,other,654,1517,OK
8279,South,12.2284,76.7434,ewaste,885,2597,OK
8280,West,12.164,76.7568,hazardous,808,6978,OK
8281,South,12.2259,76.7121,recyclable,80,6050,FAULT
8282,North,12.2697,76.7635,recyclable,98,2266,OK
8283,North,12.2112,76.7983,organic,676,828,OK
8284,South,12.2286,76.7997,organic,890,5432,FAULT
8285,South,12.2148,76.7589,organic,849,4919,OK
8286,West,12.1965,76.7047,organic,433,1729,OK
8287,North,12.2526,76.7086,hazardous,316,2207,OK
8288,Central,12.178,76.712,other,229,1782,OK
8289,Central,12.2066,76.7726,recyclable,320,4859,OK
8290,North,12.178,76.716,other,934,6701,OK
8291,North,12.1928,76.7571,organic,254,4164,OK
8292,South,12.2158,76.7139,other,243,3968,OK
8293,Central,12.1797,76.7683,hazardous,179,826,OK
8294,East,12.1538,76.7426,organic,491,1084,OK
8295,Central,12.2026,76.7676,hazardous,319,2452,OK
8296,Central,12.1987,76.7681,other,777,2312,OK
8297,West,12.1687,76.723,organic,652,7340,OK
8298,North,12.1533,76.7078,recyclable,276,1249,OK
8299,East,12.1722,76.7574,organic,450,3685,OK
8300,West,12.2582,76.7409,organic,163,6307,OK
8301,North,12.2065,76.775,other,208,2227,OK
8302,Central,12.183,76.7984,ewaste,521,8556,OK
8303,West,12.2105,76.7102,recyclable,897,206,OK
8304,East,12.2093,76.7329,organic,649,5406,OK
8305,North,12.1722,76.7971,organic,325,1273,OK
8306,West,12.1985,76.7602,organic,907,3153,OK
8307,South,12.1714,76.786,recyclable,134,1532,FAULT
8308,West,12.1726,76.7209,recyclable,119,6872,OK
8309,North,12.236,76.7088,recyclable,28,4839,OK
8310,Central,12.2209,76.7433,recyclable,345,7566,OK
8311,Central,12.1946,76.7745,organic,851,5375,OK
8312,South,12.196,76.7943,organic,683,7216,OK
8313,East,12.1806,76.7296,other,854,3937,OK
8314,West,12.2109,76.7115,recyclable,774,7986,OK
8315,North,12.2523,76.7892,recyclable,580,4394,OK
8316,West,12.2114,76.7384,organic,451,2410,OK
8317,North,12.1999,76.756,other,291,7366,OK
8318,East,12.1894,76.7389,recyclable,158,4236,FAULT
8319,West,12.1812,76.7475,recyclable,839,4753,OK
8320,West,12.2542,76.7399,organic,916,8374,OK
8321,Central,12.1781,76.7356,other,648,4895,OK
8322,North,12.1694,76.7025,organic,458,4534,FAULT
8323,Central,12.2405,76.7992,recyclable,633,3219,OK
8324,South,12.151,76.7317,other,61,2020,OK
8325,East,12.2683,76.7779,other,362,3223,OK
8326,South,12.2465,76.7839,hazardous,706,201,OK
8327,South,12.2036,76.7022,organic,383,2353,OK
8328,Central,12.2324,76.7802,other,603,2956,OK
8329,North,12.1731,76.7093,organic,329,2369,OK
8330,South,12.1775,76.7822,hazardous,864,755,OK
8331,West,12.1602,76.7886,recyclable,598,5801,OK
8332,Central,12.1788,76.7384,organic,841,7776,OK
8333,East,12.2151,76.744,recyclable,518,1206,OK
8334,Central,12.2179,76.7468,recyclable,391,2583,FAULT
8335,West,12.252,76.7588,other,509,1344,OK
8336,South,12.2352,76.772,recyclable,375,173,OK
8337,Central,12.2388,76.7354,recyclable,688,5670,OK
8338,North,12.1942,76.7281,recyclable,567,4559,OK
8339,West,12.1899,76.7591,organic,654,8265,OK
8340,West,12.2697,76.7109,organic,986,5715,OK
8341,South,12.2146,76.7386,recyclable,627,4592,OK
8342,South,12.1644,76.7519,recyclable,989,8849,OK
8343,North,12.1777,76.7276,ewaste,323,2229,OK
8344,Central,12.1902,76.7378,organic,377,6032,OK
8345,Central,12.2144,76.7085,recyclable,626,2343,OK
8346,West,12.2113,76.7961,other,236,5866,OK
8347,South,12.1948,76.7313,other,777,4429,OK
8348,East,12.2548,76.7802,organic,603,2680,FAULT
8349,East,12.2416,76.7879,organic,424,7040,OK
8350,South,12.1653,76.792,organic,71,6598,OK
8351,North,12.176,76.7272,organic,644,3395,OK
8352,Central,12.2093,76.7381,other,603,507,OK
8353,Central,12.2672,76.7837,recyclable,85,3625,OK
8354,South,12.2139,76.7577,other,886,4511,OK
8355,Central,12.2043,76.7134,recyclable,623,7393,FAULT
8356,East,12.167,76.7054,organic,577,5726,OK
8357,South,12.2093,76.7048,organic,514,7335,FAULT
8358,South,12.2339,76.7182,organic,148,8578,OK
8359,North,12.2335,76.7669,other,982,3753,OK
8360,Central,12.2316,76.7032,ewaste,830,1466,OK
8361,North,12.2688,76.7216,organic,549,4984,OK
8362,Central,12.2574,76.7189,organic,537,3945,OK
8363,South,12.1652,76.7207,organic,793,6194,OK
8364,East,12.2116,76.7974,organic,595,7781,OK
8365,West,12.2019,76.7323,organic,929,8163,OK
8366,South,12.2315,76.7341,organic,983,553,OK
8367,South,12.1759,76.7149,recyclable,839,8834,FAULT
8368,West,12.1724,76.7311,organic,834,4451,OK
8369,South,12.2235,76.7342,recyclable,428,1409,OK
8370,West,12.2428,76.7432,hazardous,892,5646,OK
8371,East,12.1671,76.7218,organic,841,6002,OK
8372,East,12.1507,76.7307,recyclable,77,400,OK
8373,Central,12.2028,76.7943,organic,629,6933,OK
8374,West,12.1562,76.7059,other,447,2775,OK
8375,West,12.2108,76.7663,recyclable,939,8010,OK
8376,North,12.1808,76.7631,recyclable,781,118,OK
8377,South,12.1677,76.7442,recyclable,459,3146,OK
8378,Central,12.2381,76.7197,ewaste,592,478,OK
8379,West,12.1591,76.7673,hazardous,81,2807,OK
8380,West,12.2116,76.7584,organic,880,8558,OK
8381,West,12.2222,76.7904,recyclable,512,334,OK
8382,West,12.2288,76.7771,organic,727,2853,OK
8383,East,12.2141,76.7323,organic,312,380,OK
8384,South,12.2417,76.7764,recyclable,284,5905,OK
8385,East,12.1918,76.7802,recyclable,114,5079,OK
8386,North,12.2598,76.7342,organic,648,6332,OK
8387,South,12.1776,76.7656,other,585,5394,OK
8388,South,12.1834,76.7471,organic,101,2900,OK
8389,East,12.2207,76.7055,recyclable,135,6234,OK
8390,North,12.2686,76.7068,organic,940,278,OK
8391,North,12.2697,76.7978,organic,239,1622,OK
8392,North,12.2048,76.7557,other,289,6489,OK
8393,East,12.217,76.754,organic,201,3926,OK
8394,Central,12.2198,76.7441,organic,771,4867,OK
8395,North,12.2186,76.7563,organic,742,4131,OK
8396,South,12.1742,76.7004,hazardous,546,3655,OK
8397,West,12.2524,76.7057,organic,350,8539,OK
8398,Central,12.222,76.7932,other,535,3822,OK
8399,West,12.2123,76.7261,other,906,4175,OK
8400,East,12.2443,76.779,recyclable,462,3234,OK
8401,Central,12.2472,76.7688,recyclable,326,2999,OK
8402,North,12.1897,76.7885,other,879,4646,OK
8403,North,12.252,76.7396,recyclable,906,3354,OK
8404,West,12.2588,76.7712,organic,703,6698,OK
8405,South,12.2129,76.7962,organic,414,6297,FAULT
8406,East,12.1544,76.775,other,602,6861,OK
8407,West,12.2459,76.7081,other,326,5737,OK
8408,West,12.2517,76.7047,organic,685,4197,OK
8409,East,12.25,76.7899,organic,934,5665,OK
8410,Central,12.1553,76.7219,recyclable,849,3239,OK
8411,Central,12.1588,76.7158,organic,480,5402,OK
8412,North,12.1505,76.7028,hazardous,878,4232,OK
8413,Central,12.1729,76.7516,organic,369,8116,OK
8414,West,12.1727,76.7288,recyclable,938,6307,OK
8415,East,12.2352,76.7749,recyclable,873,7467,OK
8416,East,12.2127,76.7921,ewaste,797,2788,OK
8417,North,12.2488,76.7474,organic,989,2940,OK
8418,East,12.2369,76.7365,recyclable,978,2644,OK
8419,North,12.2063,76.7591,organic,392,5945,OK
8420,West,12.2169,76.7013,recyclable,733,4994,OK
8421,East,12.1993,76.7778,organic,970,3597,OK
8422,Central,12.2407,76.7193,ewaste,550,2865,OK
8423,East,12.2034,76.7258,organic,277,6192,OK
8424,East,12.246,76.7944,organic,728,4931,OK
8425,East,12.2137,76.7986,organic,177,7831,OK
8426,South,12.1523,76.7762,organic,935,7775,OK
8427,South,12.1749,76.7955,other,880,2471,OK
8428,West,12.2519,76.7744,recyclable,186,4029,OK
8429,North,12.2078,76.7593,other,328,4645,OK
8430,South,12.2067,76.7984,other,417,2306,OK
8431,West,12.2391,76.7972,organic,249,3947,FAULT
8432,South,12.2182,76.7349,other,424,8778,OK
8433,Central,12.2559,76.7362,organic,75,7708,OK
8434,West,12.1996,76.7137,recyclable,534,530,OK
8435,East,12.1565,76.7442,organic,596,8027,OK
8436,South,12.1555,76.741,organic,321,6682,OK
8437,North,12.1847,76.7276,organic,633,2851,OK
8438,South,12.1951,76.7275,organic,838,8193,OK
8439,South,12.1733,76.7398,organic,79,8254,OK
8440,Central,12.2007,76.7492,recyclable,63,2560,OK
8441,East,12.2088,76.7723,recyclable,540,156,OK
8442,West,12.1595,76.7219,organic,609,4009,OK
8443,South,12.2603,76.7587,recyclable,563,2532,OK
8444,South,12.2584,76.7275,organic,96,942,OK
8445,South,12.1819,76.7358,ewaste,234,1269,OK
8446,West,12.2075,76.7701,organic,23,6888,OK
8447,North,12.2061,76.7736,recyclable,412,4520,OK
8448,South,12.213,76.71,organic,385,3591,OK
8449,North,12.2343,76.7255,recyclable,349,6169,OK
8450,West,12.1517,76.7342,organic,321,2633,OK
8451,Central,12.2187,76.7352,other,731,2717,OK
8452,East,12.2428,76.7002,organic,897,7724,OK
8453,East,12.248,76.7699,recyclable,211,2884,OK
8454,Central,12.1912,76.7025,organic,880,5922,OK
8455,East,12.2353,76.7374,organic,331,3646,FAULT
8456,North,12.2611,76.76,organic,557,4994,OK
8457,East,12.166,76.7324,recyclable,739,4348,OK
8458,South,12.1623,76.782,ewaste,47,5274,OK
8459,East,12.2359,76.7349,other,193,6768,OK
8460,East,12.2351,76.7279,hazardous,438,2791,FAULT
8461,East,12.1728,76.7923,other,107,3434,OK
8462,East,12.1966,76.7593,organic,466,8041,OK
8463,West,12.1723,76.7522,recyclable,268,8049,OK
8464,South,12.1799,76.7648,organic,193,4765,OK
8465,North,12.2051,76.7508,organic,468,8833,OK
8466,East,12.2271,76.7259,organic,894,8097,OK
8467,Central,12.202,76.7188,organic,965,8566,OK
8468,West,12.2559,76.7202,recyclable,481,2950,OK
8469,North,12.2666,76.7973,recyclable,180,613,OK
8470,West,12.2186,76.7726,organic,661,1984,OK
8471,West,12.1845,76.7047,organic,254,5265,OK
8472,East,12.2671,76.7287,recyclable,636,2004,OK
8473,East,12.2624,76.7372,organic,534,8010,OK
8474,South,12.2421,76.7027,organic,391,5137,OK
8475,South,12.1736,76.7866,recyclable,677,7959,OK
8476,South,12.1784,76.7368,recyclable,247,1916,OK
8477,West,12.1643,76.7406,organic,172,3464,OK
8478,North,12.2296,76.7484,recyclable,636,2145,OK
8479,South,12.2556,76.7589,recyclable,541,5715,OK
8480,Central,12.2515,76.7345,recyclable,925,1252,FAULT
8481,West,12.2652,76.7295,recyclable,54,2585,OK
8482,Central,12.235,76.7596,organic,810,740,OK
8483,West,12.2547,76.7086,organic,536,6052,OK
8484,North,12.2058,76.7066,recyclable,202,966,OK
8485,West,12.2411,76.7085,organic,328,4346,OK
8486,South,12.2309,76.7642,recyclable,379,7132,OK
8487,East,12.2231,76.7339,recyclable,870,4167,OK
8488,North,12.2481,76.7206,organic,68,6199,OK
8489,West,12.21,76.7719,hazardous,512,332,OK
8490,North,12.266,76.7239,organic,543,4157,OK
8491,West,12.2565,76.7916,other,487,5685,OK
8492,West,12.1808,76.701,ewaste,692,5457,OK
8493,East,12.159,76.7301,recyclable,339,3680,OK
8494,South,12.2285,76.7734,recyclable,513,3022,OK
8495,West,12.2607,76.7418,organic,347,4015,FAULT
8496,North,12.1976,76.7497,organic,510,3834,OK
8497,West,12.1785,76.7827,other,928,2510,OK
8498,West,12.2112,76.7085,recyclable,12,3825,OK
8499,Central,12.2416,76.7975,other,697,3087,OK
8500,East,12.1953,76.7219,organic,609,8207,OK
8501,Central,12.1624,76.7683,ewaste,311,5967,OK
8502,North,12.1738,76.7489,recyclable,117,2259,OK
8503,Central,12.2489,76.7804,organic,781,645,OK
8504,West,12.2174,76.7948,other,821,2398,OK
8505,West,12.2066,76.7057,other,181,1761,OK
8506,West,12.1869,76.7244,ewaste,387,8987,OK
8507,North,12.2371,76.718,other,560,598,OK
8508,North,12.2193,76.7893,recyclable,873,285,OK
8509,South,12.185,76.7727,recyclable,746,3735,OK
8510,North,12.204,76.7768,organic,461,2266,OK
8511,West,12.2577,76.7885,organic,503,5502,OK
8512,West,12.2544,76.7939,ewaste,49,4987,OK
8513,Central,12.2262,76.7447,organic,388,730,OK
8514,South,12.1737,76.7881,recyclable,3,6879,OK
8515,South,12.1809,76.7276,recyclable,671,1437,OK
8516,South,12.2345,76.7643,organic,127,8800,OK
8517,South,12.1894,76.7853,recyclable,496,8667,OK
8518,East,12.1579,76.7559,recyclable,124,1452,OK
8519,West,12.2062,76.7077,recyclable,994,3512,OK
8520,Central,12.237,76.7372,ewaste,569,4980,OK
8521,East,12.1575,76.7999,organic,977,7824,OK
8522,West,12.2495,76.7415,recyclable,376,3372,OK
8523,West,12.2087,76.7349,organic,441,8082,OK
8524,West,12.2532,76.7841,recyclable,932,2937,OK
8525,North,12.1843,76.7363,organic,392,2082,OK
8526,East,12.1617,76.7826,recyclable,54,8066,OK
8527,South,12.1557,76.7492,other,593,2012,OK
8528,North,12.2034,76.7319,recyclable,596,1373,OK
8529,South,12.2273,76.747,recyclable,537,4673,OK
8530,East,12.2375,76.7166,organic,912,2137,OK
8531,West,12.1885,76.7922,organic,347,1503,OK
8532,South,12.2219,76.7866,other,145,2660,OK
8533,West,12.256,76.7996,recyclable,201,8012,OK
8534,South,12.2377,76.7098,other,695,2703,OK
8535,West,12.1765,76.7108,organic,612,6380,OK
8536,North,12.1737,76.7537,organic,513,5638,FAULT
8537,North,12.173,76.7708,organic,162,7537,OK
8538,South,12.242,76.7469,other,343,5079,OK
8539,South,12.2217,76.7083,recyclable,19,6181,OK
8540,South,12.2599,76.7181,organic,860,877,OK
8541,East,12.1557,76.7172,recyclable,485,6873,FAULT
8542,North,12.2491,76.7523,other,960,5299,OK
8543,West,12.1785,76.712,other,912,2515,OK
8544,West,12.1569,76.7554,organic,797,4558,FAULT
8545,North,12.2597,76.7194,recyclable,593,8872,OK
8546,East,12.2255,76.7652,organic,83,5272,OK
8547,South,12.1607,76.7435,recyclable,751,6359,OK
8548,East,12.1874,76.7259,other,191,8433,OK
8549,West,12.2664,76.782,organic,235,1701,OK
8550,East,12.2616,76.7617,recyclable,432,3172,OK
8551,Central,12.2647,76.7929,organic,569,178,OK
8552,South,12.2117,76.702,recyclable,908,8108,OK
8553,Central,12.1947,76.7829,recyclable,373,898,OK
8554,North,12.2664,76.7284,recyclable,153,2622,OK
8555,West,12.1799,76.7624,organic,424,2151,OK
8556,West,12.1592,76.7813,organic,280,1025,OK
8557,South,12.2301,76.7233,recyclable,518,8173,OK
8558,South,12.176,76.7288,hazardous,90,4322,OK
8559,Central,12.2453,76.7772,recyclable,424,1177,OK
8560,West,12.1527,76.7238,organic,656,8071,OK
8561,East,12.2536,76.7244,recyclable,311,2577,FAULT
8562,West,12.2058,76.7114,recyclable,624,2320,OK
8563,Central,12.2289,76.7712,organic,908,2975,OK
8564,North,12.2534,76.7507,organic,900,8126,OK
8565,West,12.1842,76.7147,organic,656,1596,OK
8566,South,12.1942,76.7349,other,428,7064,OK
8567,South,12.1743,76.7128,recyclable,855,2759,OK
8568,West,12.2515,76.7523,organic,192,3711,OK
8569,East,12.203,76.7545,organic,810,3807,OK
8570,North,12.1959,76.7948,recyclable,568,4517,OK
8571,South,12.2143,76.7684,recyclable,993,7753,OK
8572,Central,12.1678,76.7424,hazardous,619,2011,OK
8573,North,12.1918,76.7843,recyclable,721,2296,OK
8574,North,12.1893,76.7794,ewaste,360,1410,OK
8575,East,12.1535,76.7632,ewaste,507,3162,OK
8576,West,12.2609,76.7437,recyclable,479,1386,OK
8577,North,12.2657,76.7594,ewaste,101,3559,OK
8578,Central,12.2196,76.7281,organic,602,4812,OK
8579,North,12.189,76.7273,recyclable,550,275,OK
8580,South,12.2626,76.7605,recyclable,790,4874,OK
8581,East,12.1898,76.7809,other,299,1398,OK
8582,South,12.2426,76.7861,organic,126,5794,FAULT
8583,East,12.2654,76.732,organic,360,3532,OK
8584,North,12.1639,76.7589,organic,605,5660,OK
8585,Central,12.2561,76.7857,organic,212,8010,OK
8586,East,12.1517,76.7346,recyclable,318,3735,OK
8587,Central,12.1894,76.7591,organic,377,5175,OK
8588,South,12.1997,76.7674,ewaste,165,3522,OK
8589,North,12.2396,76.7628,organic,395,1928,OK
8590,North,12.2389,76.7066,other,681,5688,OK
8591,South,12.2458,76.7906,organic,892,3491,OK
8592,South,12.2473,76.7202,ewaste,893,656,OK
8593,Central,12.1974,76.7539,organic,845,7924,OK
8594,South,12.1645,76.7979,other,213,3674,OK
8595,South,12.2474,76.7059,recyclable,820,5602,OK
8596,East,12.2168,76.771,recyclable,612,3903,OK
8597,East,12.217,76.7301,organic,58,2431,OK
8598,North,12.2033,76.7464,organic,273,2587,FAULT
8599,South,12.2326,76.7228,other,853,5506,FAULT
8600,East,12.2341,76.7916,recyclable,82,5214,OK
8601,West,12.2278,76.7639,organic,381,2065,OK
8602,North,12.1623,76.7083,organic,944,106,OK
8603,West,12.2505,76.7514,organic,690,8639,OK
8604,South,12.2432,76.731,other,702,8494,OK
8605,West,12.2217,76.7825,other,514,2761,OK
8606,Central,12.1819,76.7347,recyclable,282,8482,OK
8607,North,12.161,76.7395,hazardous,458,3852,OK
8608,Central,12.2039,76.7399,ewaste,23,4569,OK
8609,Central,12.2469,76.7594,recyclable,924,7490,OK
8610,Central,12.1616,76.7581,organic,7,7469,OK
8611,West,12.169,76.7214,recyclable,436,8411,OK
8612,South,12.1572,76.7684,organic,559,8938,OK
8613,South,12.2454,76.7821,organic,331,2357,OK
8614,North,12.2549,76.78,organic,826,7114,OK
8615,Central,12.2657,76.7477,organic,285,3822,OK
8616,North,12.2231,76.7442,recyclable,786,5114,OK
8617,Central,12.2352,76.7522,organic,233,1093,OK
8618,North,12.2173,76.7095,recyclable,818,8843,OK
8619,Central,12.1715,76.766,ewaste,790,7145,OK
8620,Central,12.2162,76.705,organic,515,8473,OK
8621,West,12.1586,76.7212,organic,160,4576,OK
8622,South,12.2547,76.7308,hazardous,934,2954,OK
8623,South,12.1616,76.7272,recyclable,949,1294,OK
8624,West,12.2512,76.7953,organic,757,5673,OK
8625,East,12.2215,76.7583,organic,582,2696,OK
8626,East,12.2465,76.712,organic,21,4933,OK
8627,West,12.1798,76.7096,ewaste,899,8002,OK
8628,South,12.1644,76.7562,hazardous,226,2340,OK
8629,North,12.1913,76.7782,ewaste,288,7822,OK
8630,North,12.1561,76.7467,organic,644,664,OK
8631,West,12.1795,76.7483,recyclable,560,5396,FAULT
8632,East,12.2377,76.7856,organic,122,8023,OK
8633,Central,12.2132,76.7807,organic,235,5152,OK
8634,Central,12.2134,76.7488,organic,585,6359,OK
8635,Central,12.1755,76.7348,organic,757,4413,OK
8636,South,12.2469,76.7653,other,639,6149,OK
8637,Central,12.194,76.7948,organic,588,2560,OK
8638,Central,12.1813,76.7101,organic,565,2138,OK
8639,East,12.1942,76.7638,organic,230,2033,OK
8640,North,12.219,76.7562,recyclable,11,4777,OK
8641,North,12.2041,76.7432,organic,621,140,OK
8642,West,12.1953,76.7351,recyclable,335,7747,FAULT
8643,South,12.2225,76.7601,recyclable,985,1850,OK
8644,West,12.2415,76.7262,organic,518,4708,OK
8645,East,12.1814,76.7216,organic,300,4734,OK
8646,South,12.2315,76.7158,recyclable,599,846,OK
8647,West,12.2329,76.7178,organic,739,7931,FAULT
8648,West,12.171,76.7738,organic,110,633,OK
8649,West,12.1756,76.7388,organic,607,8847,OK
8650,West,12.2452,76.7519,recyclable,458,981,OK
8651,Central,12.2404,76.7692,recyclable,466,7682,OK
8652,South,12.1658,76.7837,organic,927,4303,OK
8653,North,12.1956,76.7586,recyclable,734,5662,OK
8654,East,12.2143,76.7517,ewaste,160,2426,OK
8655,South,12.2018,76.7978,recyclable,700,6576,OK
8656,North,12.2102,76.7121,organic,578,5116,OK
8657,Central,12.2318,76.7882,organic,330,4612,OK
8658,Central,12.1531,76.7549,organic,106,5056,OK
8659,West,12.2695,76.7749,organic,722,5884,OK
8660,West,12.1873,76.7716,recyclable,637,8527,OK
8661,North,12.2652,76.7359,ewaste,963,8303,OK
8662,West,12.1635,76.7309,recyclable,504,5947,OK
8663,Central,12.1629,76.777,organic,586,4017,OK
8664,North,12.2486,76.7768,organic,178,214,OK
8665,Central,12.2056,76.7198,organic,490,6510,OK
8666,North,12.183,76.739,recyclable,714,4497,OK
8667,East,12.1634,76.783,other,707,8901,OK
8668,East,12.2252,76.787,organic,667,5597,OK
8669,Central,12.2512,76.7911,organic,952,6433,OK
8670,North,12.1827,76.7863,ewaste,785,3487,OK
8671,Central,12.2192,76.7719,organic,240,1486,OK
8672,South,12.2165,76.7502,other,281,3631,OK
8673,West,12.1911,76.7542,other,343,126,OK
8674,North,12.1537,76.7722,organic,3,7830,OK
8675,South,12.1875,76.7996,hazardous,257,6029,OK
8676,Central,12.2012,76.7157,organic,292,6268,OK
8677,East,12.2147,76.7423,recyclable,747,5037,OK
8678,West,12.2591,76.7304,organic,49,5106,OK
8679,East,12.1643,76.716,organic,54,6051,OK
8680,West,12.1608,76.7799,other,702,1218,FAULT
8681,North,12.1961,76.7863,organic,757,1683,OK
8682,South,12.2525,76.7444,organic,736,1795,OK
8683,East,12.1513,76.7497,ewaste,621,783,OK
8684,Central,12.2255,76.7655,organic,146,3668,OK
8685,South,12.2063,76.7853,recyclable,186,1124,OK
8686,North,12.237,76.7266,organic,898,5917,OK
8687,North,12.1581,76.7906,recyclable,813,7143,OK
8688,North,12.2239,76.7625,recyclable,845,8680,OK
8689,Central,12.2383,76.7398,recyclable,40,2313,OK
8690,Central,12.1723,76.7722,other,579,981,OK
8691,North,12.1812,76.7465,other,508,2503,OK
8692,Central,12.2399,76.7643,recyclable,579,4096,OK
8693,Central,12.2263,76.7796,other,867,6783,OK
8694,East,12.1975,76.7502,other,515,4538,OK
8695,South,12.1937,76.736,organic,599,7057,OK
8696,East,12.2262,76.7928,organic,909,1508,OK
8697,Central,12.1937,76.7433,other,820,110,OK
8698,East,12.1564,76.739,organic,786,4769,OK
8699,West,12.2648,76.7209,organic,261,5894,OK
8700,South,12.2546,76.7924,organic,864,257,OK
8701,Central,12.2272,76.7893,other,764,4148,OK
8702,North,12.2516,76.7681,organic,265,8450,OK
8703,North,12.2303,76.7276,recyclable,155,7797,OK
8704,Central,12.167,76.7086,organic,820,8924,OK
8705,South,12.1696,76.7204,recyclable,487,1796,OK
8706,Central,12.1747,76.7564,organic,565,4340,OK
8707,South,12.2433,76.7857,recyclable,398,3489,FAULT
8708,West,12.2128,76.734,recyclable,803,3918,FAULT
8709,West,12.1897,76.7839,hazardous,119,326,OK
8710,Central,12.1854,76.7425,recyclable,229,2800,OK
8711,North,12.2229,76.7948,recyclable,164,1724,OK
8712,West,12.2671,76.7837,organic,177,424,OK
8713,North,12.1654,76.7334,organic,800,5892,OK
8714,South,12.2293,76.7468,ewaste,646,3031,OK
8715,West,12.2165,76.7456,recyclable,586,676,OK
8716,Central,12.2463,76.7238,recyclable,149,5541,OK
8717,North,12.2103,76.7749,recyclable,22,3460,OK
8718,South,12.2447,76.7399,recyclable,55,5248,OK
8719,Central,12.1937,76.7601,organic,902,692,OK
8720,West,12.1905,76.7949,organic,462,8253,FAULT
8721,East,12.2361,76.7849,organic,617,7848,OK
8722,West,12.1975,76.7456,organic,97,2617,OK
8723,South,12.2216,76.702,recyclable,87,7016,OK
8724,East,12.1932,76.7033,recyclable,281,6545,OK
8725,West,12.2333,76.7438,organic,42,2711,OK
8726,South,12.2686,76.7906,organic,776,2622,OK
8727,West,12.2448,76.7874,organic,627,4362,OK
8728,Central,12.2137,76.7354,recyclable,245,7059,OK
8729,West,12.2328,76.7683,organic,694,8251,OK
8730,East,12.1981,76.7232,organic,162,4522,OK
8731,North,12.1619,76.78,organic,329,5519,OK
8732,North,12.2622,76.7906,organic,928,5267,OK
8733,East,12.1726,76.7358,other,32,3524,OK
8734,West,12.1522,76.7913,recyclable,441,1826,OK
8735,Central,12.1832,76.7603,ewaste,134,992,OK
8736,South,12.2129,76.7913,recyclable,946,1443,OK
8737,South,12.1824,76.7341,recyclable,172,6743,OK
8738,East,12.211,76.7608,hazardous,257,7178,OK
8739,North,12.2103,76.7977,ewaste,757,4349,OK
8740,East,12.1604,76.7323,organic,458,899,FAULT
8741,West,12.2185,76.7918,organic,926,4472,OK
8742,West,12.1989,76.7117,organic,8,3566,OK
8743,West,12.1545,76.7499,organic,832,4754,OK
8744,South,12.2443,76.7258,recyclable,55,7335,OK
8745,North,12.1932,76.7317,recyclable,898,8742,OK
8746,East,12.1737,76.7761,other,942,1788,OK
8747,West,12.1607,76.7254,organic,636,2517,OK
8748,West,12.1638,76.7066,organic,206,715,OK
8749,East,12.175,76.7549,organic,626,4749,FAULT
8750,Central,12.2142,76.7994,organic,52,2398,OK
8751,South,12.2409,76.7357,other,560,7557,OK
8752,East,12.2324,76.7441,other,339,4610,OK
8753,Central,12.2237,76.7669,organic,672,2629,OK
8754,South,12.2492,76.7702,organic,97,3774,OK
8755,East,12.1842,76.7854,recyclable,174,1446,OK
8756,Central,12.1967,76.7614,organic,668,7601,FAULT
8757,South,12.1513,76.7593,recyclable,180,2810,OK
8758,Central,12.2479,76.7567,other,411,5787,OK
8759,East,12.2377,76.745,recyclable,897,4712,OK
8760,West,12.1672,76.7224,organic,221,8476,OK
8761,South,12.233,76.7786,organic,770,8516,FAULT
8762,East,12.1831,76.7789,organic,59,2590,OK
8763,South,12.2228,76.7556,recyclable,247,3306,OK
8764,East,12.2442,76.7694,organic,40,4533,OK
8765,Central,12.2377,76.7492,recyclable,661,6218,OK
8766,Central,12.1768,76.7558,recyclable,602,1779,OK
8767,East,12.2114,76.7038,organic,362,157,OK
8768,West,12.2455,76.7787,ewaste,409,6797,OK
8769,East,12.2558,76.7177,organic,878,6693,OK
8770,West,12.2306,76.7674,recyclable,926,6875,OK
8771,South,12.2185,76.7596,recyclable,558,5055,OK
8772,South,12.2504,76.7785,organic,722,7399,OK
8773,North,12.2263,76.7881,organic,272,4411,OK
8774,West,12.2097,76.7144,organic,500,4542,OK
8775,West,12.1709,76.7186,organic,77,4802,OK
8776,East,12.2008,76.7843,organic,426,6873,OK
8777,East,12.2272,76.731,organic,671,3815,OK
8778,South,12.2696,76.7836,recyclable,646,1430,OK
8779,South,12.2324,76.7943,organic,686,3072,OK
8780,Central,12.1817,76.76,hazardous,589,8665,OK
8781,South,12.1883,76.788,organic,839,8418,OK
8782,West,12.2094,76.7035,organic,319,6308,OK
8783,South,12.1548,76.7182,organic,834,465,OK
8784,East,12.2299,76.7709,hazardous,665,2091,OK
8785,East,12.2415,76.78,recyclable,753,4114,OK
8786,Central,12.2024,76.7191,other,262,2214,OK
8787,West,12.2482,76.7869,organic,504,4008,OK
8788,Central,12.2666,76.7193,recyclable,278,8710,OK
8789,East,12.248,76.7173,recyclable,634,3899,OK
8790,South,12.2593,76.7462,other,316,7141,OK
8791,Central,12.1869,76.7408,organic,876,186,OK
8792,East,12.1825,76.7086,recyclable,984,6244,OK
8793,South,12.2305,76.7824,organic,113,1998,OK
8794,East,12.1616,76.7549,recyclable,361,395,OK
