NodeID,Zone,Conn,Dist,Users,BW
7723,W,5757,25,269,92
7724,W,6906,97,388,54
7725,W,4294,18,387,18
7726,W,3921,37,284,10
7727,W,6567,56,415,90
7728,E,5166,50,90,91
7729,N,726,93,123,79
7730,E,5811,53,357,76
7731,N,8525,2,269,81
7732,E,5971,88,154,83
7733,W,2410,56,293,42
7734,N,4815,27,418,54
7735,N,4490,50,154,58
7736,E,5841,68,434,3
7737,W,5378,49,261,58
7738,E,8112,79,421,3
7739,C,1631,41,262,34
7740,E,9376,24,205,72
7741,N,4513,92,489,37
7742,S,5297,11,377,23
7743,S,5421,92,265,49
7744,S,1593,60,325,79
7745,W,9149,49,202,53
7746,C,1908,89,484,75
7747,S,7607,97,96,22
7748,S,7957,2,325,50
7749,C,9875,7,76,65
7750,W,3792,41,289,5
7751,C,1363,94,127,43
7752,C,5489,28,262,52
7753,S,9201,42,412,20
7754,C,1124,9,416,16
7755,S,2534,49,491,43
7756,E,2478,60,209,46
7757,S,6656,38,412,88
7758,E,2559,49,221,91
7759,N,6045,38,124,99
7760,C,3422,10,323,52
7761,S,2870,78,328,44
7762,C,9771,58,227,98
7763,W,6725,18,368,83
7764,N,1443,91,268,6
7765,C,4033,73,97,42
7766,N,3335,64,113,20
7767,N,8398,100,288,88
7768,E,5932,43,400,37
7769,W,1031,95,311,48
7770,C,112,75,421,71
7771,N,1001,46,249,52
7772,S,1592,8,236,32
7773,N,3912,30,484,21
7774,E,6863,86,424,1
7775,W,8322,7,338,79
7776,W,8637,44,482,81
7777,W,3326,37,77,30
7778,E,668,43,193,32
7779,W,7038,27,338,80
7780,S,6157,75,120,46
7781,W,6542,46,270,38
7782,S,422,45,341,55
7783,E,6310,72,122,44
7784,W,4038,80,81,75
7785,S,1189,12,230,91
7786,S,1845,91,103,44
7787,S,9507,81,431,77
7788,S,8114,6,101,30
7789,N,9314,69,149,43
7790,C,156,86,204,41
7791,S,590,78,237,53
7792,S,7121,4,129,9
7793,C,2168,95,90,40
7794,E,2261,62,178,24
7795,S,2235,64,369,24
7796,N,1729,38,310,25
7797,S,5294,25,371,56
7798,W,195,89,427,75
7799,C,6929,70,88,48
7800,N,7636,97,81,8
7801,E,1476,86,133,92
7802,W,3631,20,448,88
7803,E,3633,65,384,36
7804,C,3073,20,293,83
7805,E,6737,98,330,33
7806,S,5887,37,225,30
7807,C,5731,70,425,82
7808,C,3600,35,431,79
7809,C,9090,43,438,99
7810,N,1151,29,462,69
7811,S,1343,24,487,99
7812,W,7412,54,96,98
7813,C,1636,82,125,82
7814,C,3579,13,216,19
7815,C,7283,37,88,2
7816,E,4488,32,259,53
7817,E,5153,27,498,31
7818,S,6307,36,340,88
7819,E,9225,19,235,39
7820,C,7659,28,287,77
7821,N,932,62,115,47
7822,S,9863,79,224,5
7823,W,610,2,315,66
7824,S,5118,66,82,64
7825,C,8275,85,229,30
7826,C,6623,57,372,25
7827,W,7791,19,112,91
7828,C,6621,95,145,25
7829,E,2856,26,206,7
7830,W,6038,87,209,40
7831,N,8028,57,112,65
7832,C,86,70,439,25
7833,S,4671,38,116,43
7834,S,2989,98,214,4
7835,N,8914,74,389,23
7836,W,3259,32,479,83
7837,E,3430,81,411,80
7838,S,7031,60,61,38
7839,C,3845,31,274,94
7840,E,651,89,461,66
7841,C,5658,10,349,16
7842,E,3284,100,278,33
7843,W,6374,95,243,38
7844,W,7466,71,181,80
7845,N,5241,66,356,9
7846,W,4813,80,195,83
7847,N,5949,54,171,27
7848,C,1800,52,67,31
7849,W,5026,83,110,93
7850,C,3204,7,125,77
7851,N,2769,82,237,62
7852,N,2153,85,173,93
7853,N,8137,65,83,83
7854,W,9936,36,362,69
7855,N,3111,16,415,79
7856,C,6091,52,94,38
7857,N,5729,27,310,2
7858,E,6762,10,136,89
7859,C,3591,36,388,19
7860,S,7822,88,140,15
7861,E,5948,84,294,55
7862,S,1977,53,78,87
7863,S,373,49,432,50
7864,E,3051,1,399,74
7865,E,4430,33,99,77
7866,E,7614,1,361,67
7867,S,3653,22,355,71
7868,C,4884,19,80,16
7869,S,8741,12,118,34
7870,C,23,97,438,14
7871,W,437,40,103,90
7872,S,2138,50,75,76
7873,N,2241,93,490,91
7874,C,3174,37,419,77
7875,S,3856,47,345,4
7876,C,7988,11,221,53
7877,E,4140,31,415,34
7878,W,8751,82,216,69
7879,C,3224,91,76,77
7880,S,4633,66,60,15
7881,E,3397,70,75,9
7882,C,3906,95,195,62
7883,N,9126,75,364,8
7884,S,7300,100,102,70
7885,C,4102,5,92,74
7886,N,8994,46,499,91
7887,W,9010,77,416,89
7888,E,2182,85,283,84
7889,S,768,93,448,71
7890,C,9077,74,415,97
7891,S,1676,70,406,11
7892,S,4133,94,85,48
7893,S,1764,20,254,23
7894,N,2479,64,192,59
7895,N,7027,61,282,9
7896,W,5842,18,404,81
7897,W,6680,86,68,46
7898,W,5667,32,433,86
7899,E,4557,26,388,58
7900,N,9928,92,230,80
7901,S,4909,33,351,2
7902,N,6496,26,329,56
7903,C,8905,28,371,43
7904,W,9153,37,464,28
7905,C,6031,71,340,26
7906,N,2127,30,76,79
7907,W,4037,40,489,96
7908,C,4003,71,278,87
7909,C,3764,42,363,81
7910,C,5563,73,56,42
7911,C,6726,63,118,24
7912,W,3926,51,192,68
7913,W,8690,81,188,86
7914,C,9892,19,159,26
7915,W,3924,66,180,100
7916,W,144,26,353,14
7917,C,9745,73,346,87
7918,W,855,94,430,9
7919,S,2982,41,194,10
7920,C,2192,10,162,90
7921,C,1114,72,57,79
7922,E,5273,64,95,53
7923,C,4192,45,370,5
7924,E,153,47,304,37
7925,C,3475,6,454,30
7926,E,3676,76,475,39
7927,E,6150,17,339,11
7928,W,2986,62,212,24
7929,S,2642,94,152,98
7930,C,7664,15,437,71
7931,S,8064,65,64,100
7932,E,5254,2,282,83
7933,C,1171,97,410,26
7934,E,1501,40,80,43
7935,W,8988,39,224,22
7936,S,1381,15,397,60
7937,E,662,52,141,84
7938,N,6637,45,119,3
7939,E,7617,2,201,65
7940,E,6610,62,222,3
7941,C,875,3,124,9
7942,C,4876,36,114,76
7943,N,441,73,159,81
7944,E,7703,67,429,77
7945,S,3144,33,316,3
7946,W,144,16,288,62
7947,E,530,29,284,25
7948,W,9978,95,139,4
7949,N,8685,84,409,77
7950,W,7259,52,497,37
7951,N,5493,2,133,9
7952,C,1505,72,316,84
7953,E,6680,3,305,30
7954,C,1633,47,359,92
7955,W,5742,17,98,44
7956,E,2801,83,231,41
7957,S,5936,4,146,74
7958,N,4491,33,342,63
7959,C,3043,97,113,99
7960,S,135,85,374,84
7961,S,9955,93,65,8
7962,E,1878,4,439,75
7963,W,5525,25,331,51
7964,S,3367,52,221,92
7965,W,316,93,358,12
7966,W,3067,95,77,98
7967,C,9524,11,292,39
7968,E,7364,99,490,2
7969,N,554,23,243,37
7970,N,2062,63,354,30
7971,N,7002,84,462,32
7972,W,6937,68,383,29
7973,N,1364,70,55,48
7974,W,7963,3,93,89
7975,W,7922,38,122,68
7976,E,4070,51,62,89
7977,E,821,90,469,78
7978,S,5988,65,316,56
7979,S,6388,28,145,18
7980,E,939,76,122,50
7981,C,5031,33,53,33
7982,N,5050,44,165,82
7983,W,9031,50,428,69
7984,N,5545,90,284,66
7985,N,613,23,118,26
7986,N,4804,20,127,2
7987,W,9398,56,91,89
7988,S,4440,60,253,91
7989,C,7314,71,479,34
7990,E,6718,62,252,83
7991,C,9892,86,94,45
7992,E,2907,79,392,72
7993,N,4233,88,290,78
7994,S,9553,44,388,21
7995,W,1772,34,166,41
7996,N,7384,68,468,10
7997,S,1212,99,167,54
7998,C,7451,99,221,44
7999,C,7826,99,497,39
8000,N,1017,46,135,34
8001,N,6756,62,439,49
8002,E,3267,59,112,6
8003,W,7175,52,148,12
8004,N,6020,32,259,34
8005,N,2699,62,324,71
8006,N,935,79,86,20
8007,N,5870,44,495,92
8008,N,8972,59,469,13
8009,S,9204,59,148,36
8010,N,6420,26,54,68
8011,S,5621,97,462,94
8012,E,8729,53,387,37
8013,N,8920,40,464,77
8014,E,474,93,135,32
8015,S,8885,26,226,26
8016,C,6146,17,288,98
8017,C,9542,23,380,47
8018,W,9319,50,246,69
8019,C,8483,42,110,49
8020,S,4982,68,493,67
8021,N,1905,84,308,37
8022,S,4987,16,323,31
8023,E,7807,99,227,18
8024,W,7332,32,273,91
8025,W,73,80,497,86
8026,W,6609,13,366,91
8027,C,5339,56,421,24
8028,S,8032,89,406,44
8029,E,1342,97,95,99
8030,S,7605,22,251,31
8031,N,1565,80,388,58
8032,S,257,78,198,56
8033,C,6280,100,347,94
8034,C,6167,29,388,50
8035,W,1378,23,499,4
8036,N,7740,8,83,59
8037,S,1844,21,161,26
8038,C,5624,81,229,11
8039,E,5592,72,455,99
8040,W,2321,18,171,14
8041,S,4777,30,163,74
8042,E,3097,89,234,6
8043,C,8647,10,203,43
8044,C,855,98,248,60
8045,C,3324,37,371,4
8046,W,1838,87,261,63
8047,S,7112,70,446,44
8048,S,9751,89,472,94
8049,E,8804,3,308,18
8050,S,9705,96,118,88
8051,N,376,59,465,22
8052,W,5776,23,382,5
8053,S,270,35,61,13
8054,C,761,80,496,54
8055,S,7464,45,234,74
8056,S,5461,34,239,64
8057,S,3032,33,326,76
8058,N,5175,79,95,74
8059,C,6133,49,452,51
8060,N,9184,85,343,62
8061,C,1722,89,404,91
8062,E,8227,2,148,85
8063,N,2441,6,384,17
8064,C,496,38,343,89
8065,C,2838,41,243,64
8066,N,8263,96,86,50
8067,N,1984,59,272,83
8068,S,8323,61,500,31
8069,S,4707,39,96,59
8070,C,4946,77,449,2
8071,E,5069,84,181,43
8072,N,8875,97,474,30
8073,S,1798,90,472,75
8074,N,1776,2,299,17
8075,W,8396,88,499,38
8076,N,545,7,200,45
8077,N,2807,62,456,21
8078,C,6926,56,133,86
8079,E,2537,41,237,80
8080,N,3377,64,445,26
8081,S,3064,100,322,12
8082,C,4141,50,434,78
8083,S,6660,67,291,18
8084,E,5840,81,147,12
8085,E,6933,64,468,2
8086,W,9668,36,453,64
8087,S,7969,50,210,9
8088,N,4089,87,253,97
8089,S,7071,4,209,35
8090,W,9467,74,372,35
8091,E,6432,11,282,40
8092,N,2333,49,484,32
8093,E,2855,18,147,90
8094,N,1953,66,116,85
8095,W,1252,60,163,82
8096,C,2721,58,210,34
8097,W,6815,97,370,18
8098,C,5657,95,488,34
8099,N,2402,97,432,72
8100,C,6720,32,60,94
8101,C,2824,48,302,99
8102,E,8682,93,500,54
8103,C,3537,21,161,15
8104,W,2757,87,146,62
8105,C,4423,18,189,4
8106,W,5431,70,473,93
8107,C,7006,39,331,72
8108,W,588,62,242,70
8109,C,2270,68,376,62
8110,N,8988,24,111,73
8111,E,9317,90,158,50
8112,W,8423,71,347,5
8113,C,8600,13,395,19
8114,S,1623,79,281,41
8115,C,3990,46,314,86
8116,S,7316,2,283,63
8117,S,2954,75,69,82
8118,S,875,93,122,96
8119,N,4902,49,116,10
8120,E,1490,94,324,84
8121,W,9665,34,380,54
8122,E,5425,90,382,28
8123,N,2726,13,129,40
8124,C,9000,93,425,93
8125,C,8531,7,297,25
8126,C,5542,71,149,24
8127,E,113,95,50,52
8128,E,5257,34,99,58
8129,W,7154,17,145,30
8130,E,1755,70,88,85
8131,W,3984,4,372,1
8132,N,4913,60,147,45
8133,C,1433,19,178,86
8134,W,474,99,439,59
8135,N,8449,68,462,81
8136,E,1691,8,145,49
8137,N,428,94,404,100
8138,C,2374,21,283,65
8139,N,4985,65,311,75
8140,S,6534,26,500,31
8141,S,9606,13,224,77
8142,W,2371,71,454,33
8143,N,6226,24,466,98
8144,W,4741,53,335,55
8145,W,6669,98,113,34
8146,W,9437,75,127,76
8147,S,2378,19,357,66
8148,N,3481,98,432,6
8149,C,8818,93,84,80
8150,W,6355,59,174,80
8151,S,9756,11,171,79
8152,W,5616,29,331,81
8153,S,605,14,107,45
8154,N,9190,67,131,95
8155,S,1054,31,279,35
8156,E,7148,100,93,74
8157,S,4490,91,353,39
8158,W,7606,86,92,76
8159,S,5816,79,155,32
8160,W,1169,77,110,60
8161,N,1815,54,462,15
8162,W,7199,51,161,42
8163,S,1685,55,182,41
8164,E,7609,18,227,98
8165,S,9087,58,315,19
8166,C,2949,47,391,42
8167,N,1403,52,254,46
8168,N,477,31,332,14
8169,C,839,54,484,88
8170,W,1719,25,456,35
8171,S,6964,32,120,100
8172,S,1868,2,474,9
8173,C,108,89,328,6
8174,N,1667,42,291,86
8175,N,8332,58,298,8
8176,S,5756,42,320,75
8177,N,5322,24,117,46
8178,E,3309,83,361,22
8179,S,2835,87,122,43
8180,C,4032,89,161,52
8181,N,8049,55,202,64
8182,S,8413,14,479,4
8183,W,218,94,320,40
8184,E,4755,82,202,29
8185,W,1205,65,154,51
8186,S,393,54,210,8
8187,S,6128,13,252,31
8188,W,4712,46,482,31
8189,N,2058,56,136,57
8190,S,9975,17,63,17
8191,S,266,76,448,24
8192,C,4333,2,289,72
8193,C,4499,95,387,12
8194,W,617,29,124,72
8195,E,1758,28,97,99
8196,S,611,8,50,25
8197,N,28,75,378,24
8198,N,5825,20,60,89
8199,S,3471,11,164,82
8200,N,4611,39,485,32
8201,N,6877,17,67,95
8202,C,3757,99,360,57
8203,W,9000,71,168,75
8204,N,3784,64,82,40
8205,S,1665,31,208,21
8206,C,3311,93,180,97
8207,S,8795,90,306,2
8208,S,2434,9,75,37
8209,N,5892,91,490,48
8210,E,8853,62,146,18
8211,N,6014,94,421,86
8212,C,8466,36,391,47
8213,C,1132,53,85,30
8214,E,6292,19,400,37
8215,W,5465,47,386,58
8216,S,5537,85,117,60
8217,E,7460,77,356,34
8218,E,5166,29,196,38
8219,W,8016,40,361,95
8220,N,2514,82,437,9
8221,N,8334,7,124,46
8222,C,8354,3,446,70
8223,C,4663,68,209,50
8224,E,2953,36,267,99
8225,C,2968,94,292,92
8226,S,2363,89,335,53
8227,W,3471,85,418,59
8228,W,9119,51,335,61
8229,C,7285,15,444,67
8230,C,4624,92,271,26
8231,S,7467,34,419,28
8232,S,1793,30,254,40
8233,N,752,90,207,81
8234,C,6695,24,225,77
8235,N,1194,37,316,19
8236,E,5600,95,327,19
8237,E,6263,87,85,8
8238,S,5895,76,146,37
8239,C,5776,18,278,62
8240,N,6489,38,252,79
8241,N,762,31,138,24
8242,S,7488,76,68,47
8243,S,6445,2,485,16
8244,W,8815,37,130,57
8245,N,3216,12,97,97
8246,C,8025,16,226,84
8247,W,6677,31,189,86
8248,W,291,37,248,1
8249,W,5738,30,137,72
8250,N,7702,10,467,89
8251,S,5746,99,169,32
8252,N,8012,96,273,93
8253,E,8659,27,292,78
8254,N,3436,29,257,10
8255,C,7582,52,194,1
8256,C,5247,62,56,50
8257,C,714,45,262,28
8258,E,9133,65,202,38
8259,N,8943,17,418,32
8260,E,7533,27,442,8
8261,W,9840,66,405,12
8262,N,43,41,113,33
8263,N,8291,60,491,85
8264,W,3955,29,143,7
8265,N,9878,93,334,45
8266,N,8382,78,364,67
8267,S,4211,51,363,55
8268,N,2543,100,332,81
8269,S,7509,41,288,89
8270,N,5193,4,73,53
8271,C,7230,64,450,65
8272,W,8394,81,358,64
8273,S,6965,28,268,66
8274,C,7198,40,487,82
8275,N,8098,46,51,28
8276,C,4895,83,181,27
8277,C,3350,9,435,47
8278,C,4955,89,219,43
8279,W,1036,95,492,58
8280,W,3247,24,311,16
8281,W,3789,83,395,93
8282,W,7005,7,343,75
8283,N,118,9,344,66
8284,N,4767,31,414,40
8285,S,9681,46,438,75
8286,E,3639,95,128,69
8287,W,1615,88,70,91
8288,W,1251,26,484,60
8289,N,1385,34,457,3
8290,S,8262,67,354,29
8291,C,6531,1,389,51
8292,S,9615,79,186,98
8293,S,9364,47,288,21
8294,N,7961,80,149,50
8295,S,5653,84,297,26
8296,W,1524,16,323,75
8297,N,8891,37,61,8
8298,S,8452,59,106,28
8299,N,510,30,71,47
8300,S,2,13,425,47
8301,N,513,80,244,46
8302,C,2140,91,325,14
8303,C,2841,22,454,51
8304,N,487,11,311,92
8305,W,4898,60,215,6
8306,N,5456,79,288,88
8307,E,610,77,483,73
8308,S,5049,83,287,93
8309,N,5878,64,155,74
8310,C,1564,21,467,11
8311,C,139,15,187,45
8312,N,1349,28,65,70
8313,E,3682,16,370,59
8314,E,9923,92,488,73
8315,N,4545,41,118,8
8316,C,8104,79,80,58
8317,S,9749,25,453,3
8318,S,8960,24,214,28
8319,C,9104,15,343,60
8320,C,5222,20,243,49
8321,N,2547,15,318,53
8322,S,705,87,456,41
8323,N,9613,80,142,86
8324,W,8051,3,222,49
8325,S,2239,63,254,73
8326,N,7946,46,178,42
8327,E,5278,39,203,8
8328,C,7004,52,496,85
8329,N,7275,8,274,35
8330,C,207,2,128,5
8331,S,7612,60,500,53
8332,S,2577,81,449,46
8333,N,5022,59,456,48
8334,C,7639,63,118,41
8335,C,2376,21,132,1
8336,S,3497,53,55,14
8337,E,2897,32,438,37
8338,S,1647,63,311,38
8339,S,8365,39,63,32
8340,E,832,84,169,13
8341,S,583,46,95,10
8342,E,6763,63,483,55
8343,E,428,13,67,86
8344,S,4497,21,424,46
8345,E,1191,43,361,75
8346,N,1097,21,93,60
8347,W,8618,24,352,44
8348,W,9191,57,91,92
8349,W,4634,94,226,49
8350,E,7885,43,88,28
8351,S,1907,65,451,13
8352,S,8225,35,135,50
8353,E,4990,81,185,56
8354,E,4297,46,456,28
8355,N,3896,68,213,13
8356,S,3039,74,280,5
8357,N,3576,88,275,93
8358,W,2478,45,142,21
8359,S,3536,12,63,26
8360,E,7249,16,207,30
8361,W,4369,67,295,93
8362,C,9707,62,179,84
8363,W,2507,52,299,89
8364,E,6533,77,409,92
8365,E,869,29,120,66
8366,N,1662,63,203,3
8367,E,7691,30,241,18
8368,N,61,17,305,31
8369,C,920,81,263,87
8370,S,9484,41,107,75
8371,W,8030,96,246,7
8372,W,9001,88,390,18
8373,E,8308,66,307,55
8374,C,5180,14,218,23
8375,W,7284,31,225,48
8376,S,7637,70,95,11
8377,S,1790,71,483,51
8378,S,8638,87,301,63
8379,N,6169,65,140,39
8380,S,8691,67,228,11
8381,S,2882,42,100,9
8382,E,8216,60,108,45
8383,E,1123,99,372,25
8384,S,542,4,272,71
8385,C,7693,100,136,92
8386,S,2621,31,398,48
8387,C,3514,86,197,75
8388,N,8556,16,273,14
8389,S,841,86,441,15
8390,N,2246,42,353,75
8391,S,5551,62,279,56
8392,C,8319,35,429,58
8393,W,7419,20,431,10
8394,E,4668,49,304,77
8395,C,7078,15,126,35
8396,E,4791,22,318,22
8397,C,5220,18,424,11
8398,S,5974,74,146,32
8399,C,7749,73,353,6
8400,N,6151,80,81,88
8401,N,3724,78,182,82
8402,S,9312,49,142,10
8403,C,6480,61,145,41
8404,C,184,38,386,32
8405,N,4573,54,57,96
8406,W,973,82,438,49
8407,E,2490,41,176,33
8408,C,5229,40,114,23
8409,N,4496,50,412,94
8410,W,5538,73,115,28
8411,S,2504,70,173,60
8412,E,6829,66,166,77
8413,N,3093,80,450,78
8414,S,6500,12,318,14
8415,N,2437,44,139,42
8416,W,5723,27,271,82
8417,N,9918,66,370,68
8418,N,2816,5,362,81
8419,W,8973,74,255,13
8420,W,8370,18,283,45
8421,N,7052,44,107,2
8422,S,4244,1,299,29
8423,S,5278,98,374,53
8424,W,4728,1,330,13
8425,E,8663,60,185,6
8426,E,1303,26,73,45
8427,W,3375,24,137,30
8428,S,1944,54,499,75
8429,W,9019,9,197,38
8430,S,5637,20,161,86
8431,S,8122,40,117,64
8432,N,1168,30,413,95
8433,C,7489,70,101,59
8434,C,7721,80,342,39
8435,C,8056,24,117,7
8436,S,1012,39,320,81
8437,N,9624,93,87,28
8438,C,4734,74,455,42
8439,S,7989,96,72,36
8440,N,9107,43,260,36
8441,N,7670,97,334,3
8442,W,8253,76,105,39
8443,C,9444,15,242,19
8444,E,5173,97,85,86
8445,W,1295,44,359,79
8446,E,5408,50,163,10
8447,E,3640,13,359,18
8448,C,3405,47,472,22
8449,W,7285,14,212,22
8450,W,7244,96,328,61
8451,S,3829,51,56,89
8452,S,4706,2,266,47
8453,N,8179,91,345,15
8454,S,5440,56,183,76
8455,S,6030,79,161,72
8456,S,773,75,394,65
8457,S,4453,39,152,3
8458,C,728,49,77,96
8459,E,6411,53,485,48
8460,N,9463,20,307,26
8461,E,8787,35,436,6
8462,W,2808,80,414,63
8463,C,857,2,51,43
8464,W,7924,61,361,49
8465,E,2504,15,360,22
8466,C,7435,75,306,41
8467,C,5912,61,462,86
8468,S,6597,5,196,71
8469,N,1958,4,89,96
8470,E,1040,23,170,62
8471,C,621,91,125,1
8472,S,8096,83,276,67
8473,C,7842,68,356,91
8474,N,5910,58,141,19
8475,S,605,12,251,80
8476,C,2737,8,126,27
8477,E,616,93,444,43
8478,W,7183,66,61,18
8479,S,4766,72,90,35
8480,W,9651,93,70,15
8481,C,4296,2,273,76
8482,E,4392,31,321,15
8483,E,7025,87,81,19
8484,N,5581,78,109,47
8485,N,4031,66,63,71
8486,E,3653,8,233,29
8487,E,5908,26,467,53
8488,N,4814,18,360,23
8489,S,4043,80,461,12
8490,N,1633,96,410,30
8491,N,2613,32,151,89
8492,W,3403,56,293,91
8493,E,1323,51,134,33
8494,E,3057,22,123,36
8495,C,7006,93,457,59
8496,C,66,45,230,81
8497,N,979,68,261,97
8498,E,9421,91,370,20
8499,N,3742,84,127,84
8500,E,1311,41,57,7
8501,W,6701,16,158,87
8502,S,6557,89,317,76
8503,W,9216,74,144,91
8504,W,3156,7,213,40
8505,W,2765,95,122,95
8506,C,8429,25,236,11
8507,S,9732,9,130,78
8508,W,7106,79,136,17
8509,C,5826,7,414,24
8510,E,162,96,52,86
8511,C,8191,62,202,3
8512,E,2481,6,430,68
8513,W,4392,32,409,90
8514,N,9902,39,216,32
8515,E,8264,61,380,83
8516,E,2656,19,436,53
8517,S,3637,23,54,91
8518,C,269,84,321,32
8519,E,3972,97,381,97
8520,S,421,18,127,62
8521,W,9605,24,338,14
8522,W,619,50,240,43
8523,N,6951,52,310,32
8524,N,474,85,478,41
8525,N,1790,71,235,31
8526,S,4223,82,341,41
8527,S,2778,83,485,93
8528,E,8621,99,161,94
8529,C,4354,64,473,51
8530,W,5979,83,313,77
8531,S,5844,92,295,99
8532,N,3338,54,252,29
8533,W,5250,44,413,44
8534,N,4559,23,264,10
8535,E,2047,29,82,35
8536,N,1787,86,345,4
8537,E,5045,94,102,54
8538,E,572,84,219,46
8539,N,6534,25,213,54
8540,E,8095,54,232,76
8541,W,711,16,269,67
8542,E,7508,64,74,17
8543,C,7201,58,389,100
8544,W,3804,14,500,12
8545,N,3323,43,360,30
8546,C,9411,84,324,61
8547,C,7650,44,231,13
8548,S,5359,67,155,68
8549,C,7633,86,349,34
8550,E,1388,14,500,53
8551,E,8899,42,242,74
8552,W,100,51,52,92
8553,E,7794,41,113,95
8554,W,710,36,117,30
8555,W,7682,91,300,52
8556,C,6771,45,385,76
8557,N,1337,64,266,63
8558,E,6462,16,334,2
8559,E,8776,30,74,54
8560,W,7315,81,438,47
8561,S,7505,82,94,47
8562,S,2520,95,122,69
8563,N,9979,38,78,16
8564,C,8052,91,202,14
8565,S,2644,55,87,67
8566,C,2141,97,246,20
8567,E,2127,86,479,21
8568,C,7036,45,61,41
8569,S,8581,8,139,46
8570,N,6414,9,127,25
8571,C,4730,39,329,47
8572,N,1269,27,273,32
8573,E,6022,69,450,99
8574,E,7505,53,267,73
8575,S,8361,50,397,24
8576,N,1977,62,455,54
8577,E,2617,87,235,16
8578,E,8328,43,113,70
8579,S,252,79,55,14
8580,N,9548,88,56,86
8581,N,3817,73,176,40
8582,N,6937,87,281,85
8583,W,8734,60,298,7
8584,S,6102,70,179,52
8585,C,3399,79,301,63
8586,C,156,40,310,21
8587,S,597,9,446,21
8588,S,4045,44,497,37
8589,S,5367,50,279,72
8590,C,3430,10,357,6
8591,E,6421,26,466,56
8592,C,7734,59,79,70
8593,W,4265,6,124,26
8594,E,1365,39,291,59
8595,N,1332,91,212,40
8596,S,1406,25,413,34
8597,C,9388,20,80,92
8598,C,8877,48,397,79
8599,S,2440,16,458,8
8600,S,4286,63,266,11
8601,W,854,9,171,42
8602,N,214,84,482,13
8603,E,7403,3,386,60
8604,N,3130,62,242,20
8605,S,7335,34,338,71
8606,C,8901,95,342,30
8607,N,4173,73,352,76
8608,S,1693,59,179,38
8609,N,8792,59,153,89
8610,N,2046,60,275,79
8611,N,1239,45,386,47
8612,W,3757,76,336,16
8613,N,5574,27,419,17
8614,S,9544,65,93,47
8615,W,1472,26,224,32
8616,W,974,50,392,70
8617,S,3048,79,97,88
8618,E,5369,7,97,94
8619,N,8950,94,318,96
8620,S,5089,60,380,85
8621,E,4068,27,128,42
8622,C,4807,25,199,91
8623,S,976,60,479,71
8624,C,4422,94,132,32
8625,S,1636,95,287,28
8626,C,3576,37,196,10
8627,E,4942,54,277,36
8628,E,8006,72,111,67
8629,W,1468,30,52,51
8630,S,1581,23,400,30
8631,W,5993,57,117,26
8632,W,605,58,228,21
8633,S,3986,27,135,73
8634,N,1906,91,364,31
8635,E,8300,20,493,22
8636,N,1695,6,339,44
8637,N,9849,91,252,13
8638,E,1600,39,256,69
8639,C,5028,34,357,86
8640,E,4325,85,167,73
8641,N,6472,73,216,87
8642,C,1195,45,76,97
8643,W,4864,15,63,36
8644,E,5649,83,174,18
8645,E,3257,41,324,84
8646,E,7613,34,431,80
8647,C,404,44,405,74
8648,C,2396,83,345,60
8649,E,3385,81,73,21
8650,C,7192,92,309,73
8651,N,8925,64,348,30
8652,W,692,95,211,59
8653,C,5191,68,59,66
8654,W,7439,64,74,24
8655,E,7783,66,95,89
8656,W,9961,57,174,23
8657,C,8064,97,334,33
8658,N,2952,68,114,57
8659,S,106,49,310,21
8660,C,7710,19,306,94
8661,W,2760,68,217,73
8662,C,2531,89,233,37
8663,N,7784,56,341,49
8664,W,9276,18,455,98
8665,E,1082,34,308,30
8666,N,9743,77,102,70
8667,C,5947,88,217,86
8668,C,6038,34,72,55
8669,W,4663,23,489,85
8670,W,6739,49,203,87
8671,N,8470,49,456,32
8672,C,4258,86,206,9
8673,C,158,95,305,100
8674,C,6167,30,92,42
8675,W,7759,78,470,4
8676,E,4064,70,276,67
8677,W,3113,7,193,9
8678,N,925,56,292,80
8679,W,6542,64,446,44
8680,W,2,45,381,8
8681,C,596,9,144,8
8682,N,6280,69,348,7
8683,E,6697,95,208,44
8684,N,545,91,379,45
8685,C,1025,30,470,53
8686,E,5630,73,237,54
8687,N,3312,89,282,62
8688,E,6941,20,196,90
8689,E,8473,90,404,29
8690,W,5275,49,499,99
8691,E,5380,85,94,82
8692,E,197,37,284,43
8693,C,2791,68,314,27
8694,C,1481,54,99,55
8695,N,6063,74,404,32
8696,E,3883,58,363,39
8697,S,5857,80,51,71
8698,N,9171,78,121,15
8699,E,9488,99,361,90
8700,W,5552,15,373,76
8701,E,1287,5,165,77
8702,C,3590,48,366,83
8703,W,5227,38,329,22
8704,S,494,73,278,5
8705,C,7950,40,123,55
8706,W,7222,46,499,6
8707,W,743,46,404,30
8708,N,2587,75,430,87
8709,S,2781,29,318,43
8710,C,9627,70,104,82
8711,E,8652,93,329,68
8712,N,4940,41,113,43
8713,S,8637,95,62,98
8714,S,5586,85,216,13
8715,W,3634,17,302,100
8716,C,6949,97,417,87
8717,N,4960,93,86,38
8718,W,2744,61,92,72
8719,C,8105,100,298,87
8720,S,33,56,434,99
8721,E,9598,37,151,18
8722,S,4566,91,195,28
8723,E,6301,74,307,63
8724,E,4745,18,465,43
8725,N,9557,1,372,27
8726,E,7402,30,141,84
8727,W,5619,90,92,47
8728,E,2227,91,281,5
